,trialid,sentnum,ianum,ia,lang,uniform_id,skip,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix,refix,reread
756,7.0,4.0,70.0,reliability,en,en_57,0.0,156.0,716.0,1362.0,3.0,9.0,1.0,1.0
757,7.0,4.0,71.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,7.0,4.0,72.0,wine,en,en_57,0.0,197.0,197.0,197.0,1.0,1.0,0.0,0.0
759,7.0,4.0,73.0,tasting,en,en_57,0.0,186.0,186.0,186.0,1.0,1.0,0.0,0.0
760,7.0,4.0,74.0,in,en,en_57,0.0,195.0,195.0,195.0,1.0,1.0,0.0,0.0
761,7.0,4.0,75.0,both,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,7.0,4.0,76.0,experts,en,en_57,0.0,367.0,367.0,367.0,1.0,1.0,0.0,0.0
763,7.0,4.0,77.0,and,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,7.0,4.0,78.0,consumers,en,en_57,0.0,241.0,241.0,241.0,1.0,1.0,0.0,0.0
765,7.0,4.0,79.0,have,en,en_57,0.0,37.0,37.0,327.0,1.0,2.0,0.0,1.0
766,7.0,4.0,80.0,surfaced.,en,en_57,0.0,239.0,239.0,239.0,1.0,1.0,0.0,0.0
767,7.0,5.0,81.0,For,en,en_57,0.0,337.0,337.0,476.0,1.0,2.0,0.0,1.0
768,7.0,5.0,82.0,"example,",en,en_57,0.0,175.0,175.0,175.0,1.0,1.0,0.0,0.0
769,7.0,5.0,83.0,studies,en,en_57,0.0,251.0,251.0,592.0,1.0,3.0,1.0,1.0
770,7.0,5.0,84.0,showed,en,en_57,0.0,252.0,252.0,552.0,1.0,2.0,0.0,1.0
771,7.0,5.0,85.0,that,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,7.0,5.0,86.0,people,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,7.0,5.0,87.0,expect,en,en_57,0.0,290.0,290.0,290.0,1.0,1.0,0.0,0.0
774,7.0,5.0,88.0,more,en,en_57,0.0,406.0,406.0,664.0,1.0,2.0,0.0,1.0
775,7.0,5.0,89.0,expensive,en,en_57,0.0,193.0,193.0,737.0,1.0,3.0,0.0,1.0
776,7.0,5.0,90.0,wine,en,en_57,0.0,295.0,295.0,295.0,1.0,1.0,0.0,0.0
777,7.0,5.0,91.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,7.0,5.0,92.0,have,en,en_57,0.0,192.0,192.0,192.0,1.0,1.0,0.0,0.0
779,7.0,5.0,93.0,more,en,en_57,0.0,158.0,158.0,431.0,1.0,2.0,0.0,1.0
780,7.0,5.0,94.0,desirable,en,en_57,0.0,235.0,235.0,368.0,1.0,2.0,0.0,1.0
781,7.0,5.0,95.0,characteristics,en,en_57,0.0,142.0,423.0,423.0,2.0,2.0,1.0,0.0
782,7.0,5.0,96.0,than,en,en_57,0.0,251.0,251.0,251.0,1.0,1.0,0.0,0.0
783,7.0,5.0,97.0,less,en,en_57,0.0,216.0,216.0,323.0,1.0,2.0,0.0,1.0
784,7.0,5.0,98.0,expensive,en,en_57,0.0,231.0,231.0,422.0,1.0,2.0,0.0,1.0
785,7.0,5.0,99.0,wine:,en,en_57,0.0,248.0,248.0,407.0,1.0,2.0,0.0,1.0
786,7.0,5.0,100.0,When,en,en_57,0.0,378.0,378.0,378.0,1.0,1.0,0.0,0.0
787,7.0,5.0,101.0,tasters,en,en_57,0.0,266.0,266.0,266.0,1.0,1.0,0.0,0.0
788,7.0,5.0,102.0,are,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,7.0,5.0,103.0,given,en,en_57,0.0,164.0,355.0,355.0,2.0,2.0,1.0,0.0
790,7.0,5.0,104.0,wine,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,7.0,5.0,105.0,that,en,en_57,0.0,257.0,257.0,257.0,1.0,1.0,0.0,0.0
792,7.0,5.0,106.0,they,en,en_57,0.0,175.0,175.0,175.0,1.0,1.0,0.0,0.0
793,7.0,5.0,107.0,are,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,7.0,5.0,108.0,falsely,en,en_57,0.0,186.0,347.0,347.0,2.0,2.0,1.0,0.0
795,7.0,5.0,109.0,told,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,7.0,5.0,110.0,is,en,en_57,0.0,280.0,280.0,280.0,1.0,1.0,0.0,0.0
797,7.0,5.0,111.0,expensive,en,en_57,0.0,259.0,259.0,259.0,1.0,1.0,0.0,0.0
798,7.0,5.0,112.0,they,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,7.0,5.0,113.0,virtually,en,en_57,0.0,197.0,376.0,376.0,2.0,2.0,1.0,0.0
800,7.0,5.0,114.0,always,en,en_57,0.0,268.0,268.0,268.0,1.0,1.0,0.0,0.0
801,7.0,5.0,115.0,report,en,en_57,0.0,193.0,193.0,193.0,1.0,1.0,0.0,0.0
802,7.0,5.0,116.0,it,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,7.0,5.0,117.0,as,en,en_57,0.0,207.0,207.0,207.0,1.0,1.0,0.0,0.0
804,7.0,5.0,118.0,tasting,en,en_57,0.0,231.0,231.0,231.0,1.0,1.0,0.0,0.0
805,7.0,5.0,119.0,better,en,en_57,0.0,256.0,256.0,256.0,1.0,1.0,0.0,0.0
806,7.0,5.0,120.0,than,en,en_57,0.0,238.0,238.0,238.0,1.0,1.0,0.0,0.0
807,7.0,5.0,121.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,7.0,5.0,122.0,very,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,7.0,5.0,123.0,same,en,en_57,0.0,236.0,236.0,593.0,1.0,3.0,0.0,1.0
810,7.0,5.0,124.0,wine,en,en_57,0.0,156.0,156.0,326.0,1.0,2.0,0.0,1.0
811,7.0,5.0,125.0,when,en,en_57,0.0,125.0,125.0,381.0,1.0,2.0,0.0,1.0
812,7.0,5.0,126.0,they,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,7.0,5.0,127.0,are,en,en_57,0.0,210.0,210.0,210.0,1.0,1.0,0.0,0.0
814,7.0,5.0,128.0,told,en,en_57,0.0,243.0,243.0,243.0,1.0,1.0,0.0,0.0
815,7.0,5.0,129.0,that,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,7.0,5.0,130.0,it,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,7.0,5.0,131.0,is,en,en_57,0.0,227.0,227.0,227.0,1.0,1.0,0.0,0.0
818,7.0,5.0,132.0,inexpensive.,en,en_57,0.0,270.0,270.0,270.0,1.0,1.0,0.0,0.0
819,7.0,6.0,133.0,Other,en,en_57,0.0,448.0,448.0,448.0,1.0,1.0,0.0,0.0
820,7.0,6.0,134.0,studies,en,en_57,0.0,271.0,271.0,424.0,1.0,2.0,0.0,1.0
821,7.0,6.0,135.0,show,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,7.0,6.0,136.0,that,en,en_57,0.0,285.0,285.0,285.0,1.0,1.0,0.0,0.0
823,7.0,6.0,137.0,tasters',en,en_57,0.0,229.0,724.0,724.0,2.0,2.0,1.0,0.0
824,7.0,6.0,138.0,judgment,en,en_57,0.0,718.0,718.0,718.0,1.0,1.0,0.0,0.0
825,7.0,6.0,139.0,can,en,en_57,0.0,243.0,243.0,243.0,1.0,1.0,0.0,0.0
826,7.0,6.0,140.0,be,en,en_57,0.0,290.0,290.0,290.0,1.0,1.0,0.0,0.0
827,7.0,6.0,141.0,prejudiced,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,7.0,6.0,142.0,by,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,7.0,6.0,143.0,knowing,en,en_57,0.0,150.0,150.0,150.0,1.0,1.0,0.0,0.0
830,7.0,6.0,144.0,details,en,en_57,0.0,352.0,352.0,352.0,1.0,1.0,0.0,0.0
831,7.0,6.0,145.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,7.0,6.0,146.0,a,en,en_57,0.0,434.0,434.0,434.0,1.0,1.0,0.0,0.0
833,7.0,6.0,147.0,"wine,",en,en_57,0.0,168.0,168.0,168.0,1.0,1.0,0.0,0.0
834,7.0,6.0,148.0,such,en,en_57,0.0,789.0,789.0,789.0,1.0,1.0,0.0,0.0
835,7.0,6.0,149.0,as,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,7.0,6.0,150.0,geographic,en,en_57,0.0,243.0,243.0,243.0,1.0,1.0,0.0,0.0
837,7.0,6.0,151.0,"origin,",en,en_57,0.0,149.0,149.0,149.0,1.0,1.0,0.0,0.0
838,7.0,6.0,152.0,"reputation,",en,en_57,0.0,288.0,288.0,288.0,1.0,1.0,0.0,0.0
839,7.0,6.0,153.0,or,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,7.0,6.0,154.0,other,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,7.0,6.0,155.0,considerations.,en,en_57,0.0,359.0,359.0,894.0,1.0,3.0,1.0,1.0
842,7.0,7.0,156.0,Objective,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,7.0,7.0,157.0,wine,en,en_57,0.0,210.0,210.0,210.0,1.0,1.0,0.0,0.0
844,7.0,7.0,158.0,tasting,en,en_57,0.0,324.0,324.0,1802.0,1.0,7.0,1.0,1.0
845,7.0,7.0,159.0,therefore,en,en_57,0.0,180.0,180.0,1041.0,1.0,5.0,1.0,1.0
846,7.0,7.0,160.0,requires,en,en_57,0.0,282.0,282.0,282.0,1.0,1.0,0.0,0.0
847,7.0,7.0,161.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,7.0,7.0,162.0,wine,en,en_57,0.0,320.0,320.0,550.0,1.0,2.0,0.0,1.0
849,7.0,7.0,163.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,7.0,7.0,164.0,be,en,en_57,0.0,197.0,197.0,197.0,1.0,1.0,0.0,0.0
851,7.0,7.0,165.0,served,en,en_57,0.0,174.0,174.0,174.0,1.0,1.0,0.0,0.0
852,7.0,7.0,166.0,blind,en,en_57,0.0,194.0,194.0,194.0,1.0,1.0,0.0,0.0
853,7.0,7.0,167.0,–,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,7.0,7.0,168.0,that,en,en_57,0.0,174.0,555.0,555.0,2.0,2.0,1.0,0.0
855,7.0,7.0,169.0,"is,",en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,7.0,7.0,170.0,without,en,en_57,0.0,212.0,212.0,212.0,1.0,1.0,0.0,0.0
857,7.0,7.0,171.0,the,en,en_57,0.0,242.0,242.0,242.0,1.0,1.0,0.0,0.0
858,7.0,7.0,172.0,taster,en,en_57,0.0,258.0,258.0,258.0,1.0,1.0,0.0,0.0
859,7.0,7.0,173.0,having,en,en_57,0.0,277.0,412.0,412.0,2.0,2.0,1.0,0.0
860,7.0,7.0,174.0,seen,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,7.0,7.0,175.0,the,en,en_57,0.0,293.0,293.0,293.0,1.0,1.0,0.0,0.0
862,7.0,7.0,176.0,label,en,en_57,0.0,158.0,158.0,158.0,1.0,1.0,0.0,0.0
863,7.0,7.0,177.0,or,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,7.0,7.0,178.0,bottle,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,7.0,7.0,179.0,shape.,en,en_57,0.0,145.0,145.0,145.0,1.0,1.0,0.0,0.0
866,7.0,8.0,180.0,Blind,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,7.0,8.0,181.0,tasting,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,7.0,8.0,182.0,may,en,en_57,0.0,192.0,192.0,192.0,1.0,1.0,0.0,0.0
869,7.0,8.0,183.0,also,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,7.0,8.0,184.0,involve,en,en_57,0.0,236.0,236.0,236.0,1.0,1.0,0.0,0.0
871,7.0,8.0,185.0,serving,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,7.0,8.0,186.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,7.0,8.0,187.0,wine,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,7.0,8.0,188.0,from,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,7.0,8.0,189.0,a,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,7.0,8.0,190.0,black,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,7.0,8.0,191.0,wine,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,7.0,8.0,192.0,glass,en,en_57,0.0,312.0,312.0,312.0,1.0,1.0,0.0,0.0
879,7.0,8.0,193.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,7.0,8.0,194.0,mask,en,en_57,0.0,294.0,294.0,552.0,1.0,2.0,0.0,1.0
881,7.0,8.0,195.0,the,en,en_57,0.0,172.0,172.0,172.0,1.0,1.0,0.0,0.0
882,7.0,8.0,196.0,color,en,en_57,0.0,165.0,165.0,405.0,1.0,2.0,0.0,1.0
883,7.0,8.0,197.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,7.0,8.0,198.0,the,en,en_57,0.0,180.0,180.0,180.0,1.0,1.0,0.0,0.0
885,7.0,8.0,199.0,wine.,en,en_57,0.0,260.0,1746.0,4177.0,7.0,18.0,1.0,1.0
886,8.0,1.0,1.0,Orange,en,en_57,0.0,195.0,379.0,662.0,2.0,3.0,1.0,1.0
887,8.0,1.0,2.0,juice,en,en_57,0.0,192.0,192.0,505.0,1.0,3.0,0.0,1.0
888,8.0,1.0,3.0,is,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,8.0,1.0,4.0,a,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,8.0,1.0,5.0,liquid,en,en_57,0.0,180.0,180.0,333.0,1.0,3.0,1.0,1.0
891,8.0,1.0,6.0,extract,en,en_57,0.0,33.0,230.0,467.0,2.0,4.0,1.0,1.0
892,8.0,1.0,7.0,of,en,en_57,0.0,204.0,204.0,204.0,1.0,1.0,0.0,0.0
893,8.0,1.0,8.0,the,en,en_57,0.0,187.0,187.0,187.0,1.0,1.0,0.0,0.0
894,8.0,1.0,9.0,orange,en,en_57,0.0,178.0,178.0,456.0,1.0,2.0,0.0,1.0
895,8.0,1.0,10.0,tree,en,en_57,0.0,350.0,350.0,350.0,1.0,1.0,0.0,0.0
896,8.0,1.0,11.0,"fruit,",en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,8.0,1.0,12.0,produced,en,en_57,0.0,197.0,197.0,403.0,1.0,2.0,0.0,1.0
898,8.0,1.0,13.0,by,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,8.0,1.0,14.0,squeezing,en,en_57,0.0,198.0,440.0,440.0,2.0,2.0,1.0,0.0
900,8.0,1.0,15.0,oranges.,en,en_57,0.0,256.0,256.0,256.0,1.0,1.0,0.0,0.0
901,8.0,2.0,16.0,Commercial,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,8.0,2.0,17.0,orange,en,en_57,0.0,262.0,262.0,262.0,1.0,1.0,0.0,0.0
903,8.0,2.0,18.0,juice,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,8.0,2.0,19.0,with,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,8.0,2.0,20.0,a,en,en_57,0.0,167.0,167.0,386.0,1.0,2.0,0.0,1.0
906,8.0,2.0,21.0,long,en,en_57,0.0,297.0,297.0,297.0,1.0,1.0,0.0,0.0
907,8.0,2.0,22.0,shelf,en,en_57,0.0,216.0,216.0,570.0,1.0,2.0,0.0,1.0
908,8.0,2.0,23.0,life,en,en_57,0.0,173.0,173.0,331.0,1.0,2.0,0.0,1.0
909,8.0,2.0,24.0,is,en,en_57,0.0,164.0,164.0,164.0,1.0,1.0,0.0,0.0
910,8.0,2.0,25.0,made,en,en_57,0.0,173.0,173.0,395.0,1.0,2.0,0.0,1.0
911,8.0,2.0,26.0,by,en,en_57,0.0,174.0,174.0,573.0,1.0,3.0,0.0,1.0
912,8.0,2.0,27.0,pasteurizing,en,en_57,0.0,254.0,254.0,415.0,1.0,2.0,0.0,1.0
913,8.0,2.0,28.0,the,en,en_57,0.0,272.0,272.0,272.0,1.0,1.0,0.0,0.0
914,8.0,2.0,29.0,juice,en,en_57,0.0,226.0,658.0,1015.0,3.0,5.0,1.0,1.0
915,8.0,2.0,30.0,and,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,8.0,2.0,31.0,removing,en,en_57,0.0,306.0,306.0,424.0,1.0,2.0,0.0,1.0
917,8.0,2.0,32.0,the,en,en_57,0.0,284.0,284.0,284.0,1.0,1.0,0.0,0.0
918,8.0,2.0,33.0,oxygen,en,en_57,0.0,156.0,156.0,339.0,1.0,2.0,0.0,1.0
919,8.0,2.0,34.0,from,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,8.0,2.0,35.0,it.,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,8.0,3.0,36.0,This,en,en_57,0.0,175.0,175.0,175.0,1.0,1.0,0.0,0.0
922,8.0,3.0,37.0,removes,en,en_57,0.0,287.0,287.0,461.0,1.0,2.0,0.0,1.0
923,8.0,3.0,38.0,much,en,en_57,0.0,410.0,410.0,410.0,1.0,1.0,0.0,0.0
924,8.0,3.0,39.0,of,en,en_57,0.0,169.0,169.0,169.0,1.0,1.0,0.0,0.0
925,8.0,3.0,40.0,the,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,8.0,3.0,41.0,"taste,",en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,8.0,3.0,42.0,necessitating,en,en_57,0.0,346.0,346.0,713.0,1.0,2.0,0.0,1.0
928,8.0,3.0,43.0,the,en,en_57,0.0,168.0,168.0,168.0,1.0,1.0,0.0,0.0
929,8.0,3.0,44.0,later,en,en_57,0.0,213.0,213.0,213.0,1.0,1.0,0.0,0.0
930,8.0,3.0,45.0,addition,en,en_57,0.0,205.0,205.0,1168.0,1.0,6.0,1.0,1.0
931,8.0,3.0,46.0,of,en,en_57,0.0,248.0,248.0,248.0,1.0,1.0,0.0,0.0
932,8.0,3.0,47.0,a,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,8.0,3.0,48.0,flavor,en,en_57,0.0,199.0,450.0,517.0,2.0,3.0,1.0,1.0
934,8.0,3.0,49.0,"pack,",en,en_57,0.0,241.0,241.0,477.0,1.0,2.0,0.0,1.0
935,8.0,3.0,50.0,generally,en,en_57,0.0,306.0,884.0,1159.0,3.0,4.0,1.0,1.0
936,8.0,3.0,51.0,made,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,8.0,3.0,52.0,from,en,en_57,0.0,314.0,314.0,535.0,1.0,2.0,0.0,1.0
938,8.0,3.0,53.0,orange,en,en_57,0.0,187.0,187.0,840.0,1.0,3.0,0.0,1.0
939,8.0,3.0,54.0,products.,en,en_57,0.0,197.0,197.0,197.0,1.0,1.0,0.0,0.0
940,8.0,4.0,55.0,"Additionally,",en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,8.0,4.0,56.0,some,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,8.0,4.0,57.0,juice,en,en_57,0.0,186.0,186.0,186.0,1.0,1.0,0.0,0.0
943,8.0,4.0,58.0,is,en,en_57,0.0,152.0,152.0,152.0,1.0,1.0,0.0,0.0
944,8.0,4.0,59.0,further,en,en_57,0.0,155.0,155.0,155.0,1.0,1.0,0.0,0.0
945,8.0,4.0,60.0,processed,en,en_57,0.0,298.0,298.0,298.0,1.0,1.0,0.0,0.0
946,8.0,4.0,61.0,by,en,en_57,0.0,262.0,262.0,262.0,1.0,1.0,0.0,0.0
947,8.0,4.0,62.0,drying,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,8.0,4.0,63.0,and,en,en_57,0.0,328.0,328.0,328.0,1.0,1.0,0.0,0.0
949,8.0,4.0,64.0,later,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,8.0,4.0,65.0,rehydrating,en,en_57,0.0,382.0,810.0,1244.0,3.0,5.0,1.0,1.0
951,8.0,4.0,66.0,the,en,en_57,0.0,415.0,415.0,415.0,1.0,1.0,0.0,0.0
952,8.0,4.0,67.0,"juice,",en,en_57,0.0,853.0,1202.0,1386.0,2.0,3.0,1.0,1.0
953,8.0,4.0,68.0,or,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,8.0,4.0,69.0,by,en,en_57,0.0,151.0,151.0,151.0,1.0,1.0,0.0,0.0
955,8.0,4.0,70.0,concentrating,en,en_57,0.0,240.0,596.0,1097.0,3.0,4.0,1.0,1.0
956,8.0,4.0,71.0,the,en,en_57,0.0,263.0,530.0,530.0,2.0,2.0,1.0,0.0
957,8.0,4.0,72.0,juice,en,en_57,0.0,258.0,258.0,523.0,1.0,2.0,0.0,1.0
958,8.0,4.0,73.0,and,en,en_57,0.0,367.0,367.0,367.0,1.0,1.0,0.0,0.0
959,8.0,4.0,74.0,later,en,en_57,0.0,223.0,223.0,223.0,1.0,1.0,0.0,0.0
960,8.0,4.0,75.0,adding,en,en_57,0.0,237.0,237.0,237.0,1.0,1.0,0.0,0.0
961,8.0,4.0,76.0,water,en,en_57,0.0,131.0,131.0,131.0,1.0,1.0,0.0,0.0
962,8.0,4.0,77.0,to,en,en_57,0.0,237.0,237.0,237.0,1.0,1.0,0.0,0.0
963,8.0,4.0,78.0,the,en,en_57,0.0,177.0,177.0,177.0,1.0,1.0,0.0,0.0
964,8.0,4.0,79.0,concentrate.,en,en_57,0.0,309.0,309.0,309.0,1.0,1.0,0.0,0.0
965,8.0,5.0,80.0,The,en,en_57,0.0,124.0,124.0,124.0,1.0,1.0,0.0,0.0
966,8.0,5.0,81.0,health,en,en_57,0.0,234.0,234.0,234.0,1.0,1.0,0.0,0.0
967,8.0,5.0,82.0,value,en,en_57,0.0,203.0,406.0,406.0,2.0,2.0,1.0,0.0
968,8.0,5.0,83.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,8.0,5.0,84.0,orange,en,en_57,0.0,251.0,251.0,251.0,1.0,1.0,0.0,0.0
970,8.0,5.0,85.0,juice,en,en_57,0.0,436.0,436.0,436.0,1.0,1.0,0.0,0.0
971,8.0,5.0,86.0,is,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,8.0,5.0,87.0,debatable:,en,en_57,0.0,228.0,720.0,720.0,2.0,2.0,1.0,0.0
973,8.0,5.0,88.0,it,en,en_57,0.0,245.0,1083.0,1083.0,2.0,2.0,1.0,0.0
974,8.0,5.0,89.0,has,en,en_57,0.0,136.0,136.0,136.0,1.0,1.0,0.0,0.0
975,8.0,5.0,90.0,a,en,en_57,0.0,514.0,514.0,514.0,1.0,1.0,0.0,0.0
976,8.0,5.0,91.0,high,en,en_57,0.0,211.0,389.0,389.0,2.0,2.0,1.0,0.0
977,8.0,5.0,92.0,concentration,en,en_57,0.0,321.0,528.0,938.0,2.0,4.0,1.0,1.0
978,8.0,5.0,93.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,8.0,5.0,94.0,vitamin,en,en_57,0.0,280.0,280.0,280.0,1.0,1.0,0.0,0.0
980,8.0,5.0,95.0,"C,",en,en_57,0.0,181.0,181.0,366.0,1.0,2.0,0.0,1.0
981,8.0,5.0,96.0,but,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,8.0,5.0,97.0,also,en,en_57,0.0,169.0,169.0,169.0,1.0,1.0,0.0,0.0
983,8.0,5.0,98.0,a,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,8.0,5.0,99.0,very,en,en_57,0.0,144.0,144.0,144.0,1.0,1.0,0.0,0.0
985,8.0,5.0,100.0,high,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,8.0,5.0,101.0,concentration,en,en_57,0.0,232.0,420.0,420.0,2.0,2.0,1.0,0.0
987,8.0,5.0,102.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,8.0,5.0,103.0,simple,en,en_57,0.0,273.0,273.0,273.0,1.0,1.0,0.0,0.0
989,8.0,5.0,104.0,"sugars,",en,en_57,0.0,274.0,274.0,274.0,1.0,1.0,0.0,0.0
990,8.0,5.0,105.0,comparable,en,en_57,0.0,312.0,312.0,536.0,1.0,2.0,0.0,1.0
991,8.0,5.0,106.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,8.0,5.0,107.0,soft,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,8.0,5.0,108.0,drinks.,en,en_57,0.0,484.0,484.0,484.0,1.0,1.0,0.0,0.0
994,8.0,6.0,109.0,As,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,8.0,6.0,110.0,a,en,en_57,0.0,145.0,145.0,145.0,1.0,1.0,0.0,0.0
996,8.0,6.0,111.0,"result,",en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,8.0,6.0,112.0,some,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,8.0,6.0,113.0,government,en,en_57,0.0,216.0,216.0,216.0,1.0,1.0,0.0,0.0
999,8.0,6.0,114.0,nutritional,en,en_57,0.0,250.0,250.0,250.0,1.0,1.0,0.0,0.0
1000,8.0,6.0,115.0,advice,en,en_57,0.0,229.0,229.0,229.0,1.0,1.0,0.0,0.0
1001,8.0,6.0,116.0,has,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,8.0,6.0,117.0,been,en,en_57,0.0,216.0,216.0,216.0,1.0,1.0,0.0,0.0
1003,8.0,6.0,118.0,adjusted,en,en_57,0.0,212.0,212.0,212.0,1.0,1.0,0.0,0.0
1004,8.0,6.0,119.0,to,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,8.0,6.0,120.0,encourage,en,en_57,0.0,307.0,307.0,307.0,1.0,1.0,0.0,0.0
1006,8.0,6.0,121.0,substitution,en,en_57,0.0,305.0,305.0,305.0,1.0,1.0,0.0,0.0
1007,8.0,6.0,122.0,of,en,en_57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,8.0,6.0,123.0,orange,en,en_57,0.0,186.0,469.0,469.0,2.0,2.0,1.0,0.0
