,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,dur,firstrun_nfix,nfix,firstrun_dur
48680,pp23,4.0,59.0,48680.0,an,0.0,0.0,0.0,0.0,0.0
48681,pp23,4.0,59.0,48681.0,"idea!""",137.0,137.0,1.0,1.0,137.0
48682,pp23,4.0,59.0,48682.0,"""Oh!""",0.0,0.0,0.0,0.0,0.0
48683,pp23,4.0,59.0,48683.0,I,218.0,218.0,1.0,1.0,218.0
48684,pp23,4.0,59.0,48684.0,"exclaimed,",185.0,185.0,1.0,1.0,185.0
48685,pp23,4.0,59.0,48685.0,much,83.0,83.0,1.0,1.0,83.0
48686,pp23,4.0,59.0,48686.0,relieved.,161.0,161.0,1.0,1.0,161.0
48687,pp23,4.0,59.0,48687.0,"""One",98.0,98.0,1.0,1.0,98.0
48688,pp23,4.0,59.0,48688.0,of,147.0,147.0,1.0,1.0,147.0
48689,pp23,4.0,59.0,48689.0,your,0.0,0.0,0.0,0.0,0.0
48690,pp23,4.0,59.0,48690.0,'little,163.0,163.0,1.0,1.0,163.0
48691,pp23,4.0,59.0,48691.0,"ideas'?""",78.0,78.0,1.0,1.0,78.0
48692,pp23,4.0,59.0,48692.0,"""Ah,",0.0,0.0,0.0,0.0,0.0
48693,pp23,4.0,59.0,48693.0,ma,150.0,310.0,2.0,2.0,333.0
48694,pp23,4.0,59.0,48694.0,"foi,",0.0,0.0,0.0,0.0,0.0
48695,pp23,4.0,59.0,48695.0,"no!""",144.0,144.0,1.0,1.0,144.0
48696,pp23,4.0,59.0,48696.0,replied,304.0,304.0,1.0,1.0,304.0
48697,pp23,4.0,59.0,48697.0,Poirot,0.0,0.0,0.0,0.0,0.0
48698,pp23,4.0,59.0,48698.0,frankly.,104.0,104.0,1.0,1.0,104.0
48699,pp23,4.0,59.0,48699.0,"""This",133.0,133.0,1.0,1.0,133.0
48700,pp23,4.0,59.0,48700.0,time,0.0,0.0,0.0,0.0,0.0
48701,pp23,4.0,59.0,48701.0,it,96.0,96.0,1.0,1.0,96.0
48702,pp23,4.0,59.0,48702.0,is,113.0,113.0,1.0,1.0,113.0
48703,pp23,4.0,59.0,48703.0,an,0.0,0.0,0.0,0.0,0.0
48704,pp23,4.0,59.0,48704.0,idea,0.0,0.0,0.0,0.0,0.0
48705,pp23,4.0,59.0,48705.0,gigantic!,184.0,345.0,2.0,2.0,367.0
48706,pp23,4.0,59.0,48706.0,Stupendous!,225.0,225.0,1.0,1.0,225.0
48707,pp23,4.0,59.0,48707.0,And,0.0,0.0,0.0,0.0,0.0
48708,pp23,4.0,59.0,48708.0,"you...you,",160.0,160.0,1.0,1.0,160.0
48709,pp23,4.0,59.0,48709.0,my,0.0,0.0,0.0,0.0,0.0
48710,pp23,4.0,59.0,48710.0,"friend,",133.0,133.0,1.0,1.0,133.0
48711,pp23,4.0,59.0,48711.0,have,60.0,60.0,1.0,1.0,60.0
48712,pp23,4.0,59.0,48712.0,given,140.0,140.0,1.0,1.0,140.0
48713,pp23,4.0,59.0,48713.0,it,138.0,138.0,1.0,1.0,138.0
48714,pp23,4.0,59.0,48714.0,to,0.0,0.0,0.0,0.0,0.0
48715,pp23,4.0,59.0,48715.0,"me!""",0.0,0.0,0.0,0.0,0.0
48716,pp23,4.0,59.0,48716.0,Suddenly,195.0,195.0,1.0,1.0,195.0
48717,pp23,4.0,59.0,48717.0,clasping,69.0,69.0,1.0,1.0,69.0
48718,pp23,4.0,59.0,48718.0,me,0.0,0.0,0.0,0.0,0.0
48719,pp23,4.0,59.0,48719.0,in,0.0,0.0,0.0,0.0,0.0
48720,pp23,4.0,59.0,48720.0,his,144.0,144.0,1.0,1.0,144.0
48721,pp23,4.0,59.0,48721.0,"arms,",0.0,0.0,0.0,0.0,0.0
48722,pp23,4.0,59.0,48722.0,he,0.0,0.0,0.0,0.0,0.0
48723,pp23,4.0,59.0,48723.0,kissed,154.0,154.0,1.0,1.0,154.0
48724,pp23,4.0,59.0,48724.0,me,92.0,92.0,1.0,1.0,92.0
48725,pp23,4.0,59.0,48725.0,warmly,162.0,162.0,1.0,1.0,162.0
48726,pp23,4.0,59.0,48726.0,on,129.0,129.0,1.0,2.0,129.0
48727,pp23,4.0,59.0,48727.0,both,0.0,0.0,0.0,0.0,0.0
48728,pp23,4.0,59.0,48728.0,"cheeks,",172.0,172.0,1.0,1.0,172.0
48729,pp23,4.0,59.0,48729.0,and,0.0,0.0,0.0,0.0,0.0
48730,pp23,4.0,59.0,48730.0,before,0.0,0.0,0.0,0.0,0.0
48731,pp23,4.0,59.0,48731.0,I,0.0,0.0,0.0,0.0,0.0
48732,pp23,4.0,59.0,48732.0,had,0.0,0.0,0.0,0.0,0.0
48733,pp23,4.0,59.0,48733.0,recovered,193.0,193.0,1.0,1.0,193.0
48734,pp23,4.0,59.0,48734.0,from,0.0,0.0,0.0,0.0,0.0
48735,pp23,4.0,59.0,48735.0,my,114.0,114.0,1.0,1.0,114.0
48736,pp23,4.0,59.0,48736.0,surprise,0.0,0.0,0.0,0.0,0.0
48737,pp23,4.0,59.0,48737.0,ran,69.0,69.0,1.0,1.0,69.0
48738,pp23,4.0,59.0,48738.0,headlong,282.0,282.0,1.0,1.0,282.0
48739,pp23,4.0,59.0,48739.0,from,0.0,0.0,0.0,0.0,0.0
48740,pp23,4.0,59.0,48740.0,the,283.0,283.0,1.0,1.0,283.0
48741,pp23,4.0,59.0,48741.0,room.,0.0,0.0,0.0,0.0,0.0
48742,pp23,4.0,60.0,48742.0,Mary,184.0,184.0,1.0,1.0,184.0
48743,pp23,4.0,60.0,48743.0,Cavendish,150.0,150.0,1.0,1.0,150.0
48744,pp23,4.0,60.0,48744.0,entered,185.0,185.0,1.0,1.0,185.0
48745,pp23,4.0,60.0,48745.0,at,112.0,112.0,1.0,1.0,112.0
48746,pp23,4.0,60.0,48746.0,that,197.0,197.0,1.0,1.0,197.0
48747,pp23,4.0,60.0,48747.0,moment.,0.0,0.0,0.0,0.0,0.0
48748,pp23,4.0,60.0,48748.0,"""What",0.0,0.0,0.0,0.0,0.0
48749,pp23,4.0,60.0,48749.0,is,157.0,157.0,1.0,1.0,157.0
48750,pp23,4.0,60.0,48750.0,the,0.0,0.0,0.0,0.0,0.0
48751,pp23,4.0,60.0,48751.0,matter,144.0,144.0,1.0,1.0,144.0
48752,pp23,4.0,60.0,48752.0,with,0.0,0.0,0.0,0.0,0.0
48753,pp23,4.0,60.0,48753.0,Monsieur,161.0,258.0,2.0,2.0,296.0
48754,pp23,4.0,60.0,48754.0,Poirot?,0.0,0.0,0.0,0.0,0.0
48755,pp23,4.0,60.0,48755.0,He,183.0,183.0,1.0,1.0,183.0
48756,pp23,4.0,60.0,48756.0,rushed,129.0,129.0,1.0,1.0,129.0
48757,pp23,4.0,60.0,48757.0,past,135.0,135.0,1.0,1.0,135.0
48758,pp23,4.0,60.0,48758.0,me,0.0,0.0,0.0,0.0,0.0
48759,pp23,4.0,60.0,48759.0,crying,117.0,117.0,1.0,1.0,117.0
48760,pp23,4.0,60.0,48760.0,out:,0.0,0.0,0.0,0.0,0.0
48761,pp23,4.0,60.0,48761.0,'A,164.0,164.0,1.0,1.0,164.0
48762,pp23,4.0,60.0,48762.0,garage!,118.0,118.0,1.0,2.0,118.0
48763,pp23,4.0,60.0,48763.0,For,0.0,0.0,0.0,0.0,0.0
48764,pp23,4.0,60.0,48764.0,the,196.0,196.0,1.0,1.0,196.0
48765,pp23,4.0,60.0,48765.0,love,158.0,158.0,1.0,1.0,158.0
48766,pp23,4.0,60.0,48766.0,of,0.0,0.0,0.0,0.0,0.0
48767,pp23,4.0,60.0,48767.0,"Heaven,",225.0,225.0,1.0,1.0,225.0
48768,pp23,4.0,60.0,48768.0,direct,191.0,191.0,1.0,1.0,191.0
48769,pp23,4.0,60.0,48769.0,me,54.0,54.0,1.0,1.0,54.0
48770,pp23,4.0,60.0,48770.0,to,0.0,0.0,0.0,0.0,0.0
48771,pp23,4.0,60.0,48771.0,a,0.0,0.0,0.0,0.0,0.0
48772,pp23,4.0,60.0,48772.0,"garage,",112.0,455.0,3.0,3.0,511.0
48773,pp23,4.0,60.0,48773.0,madame!',87.0,87.0,1.0,1.0,87.0
48774,pp23,4.0,60.0,48774.0,"And,",155.0,155.0,1.0,1.0,155.0
48775,pp23,4.0,60.0,48775.0,before,0.0,0.0,0.0,0.0,0.0
48776,pp23,4.0,60.0,48776.0,I,135.0,135.0,1.0,1.0,135.0
48777,pp23,4.0,60.0,48777.0,could,0.0,0.0,0.0,0.0,0.0
48778,pp23,4.0,60.0,48778.0,"answer,",188.0,188.0,1.0,1.0,188.0
48779,pp23,4.0,60.0,48779.0,he,0.0,0.0,0.0,0.0,0.0
48780,pp23,4.0,60.0,48780.0,had,184.0,184.0,1.0,1.0,184.0
48781,pp23,4.0,60.0,48781.0,dashed,0.0,0.0,0.0,0.0,0.0
48782,pp23,4.0,60.0,48782.0,out,142.0,142.0,1.0,1.0,142.0
48783,pp23,4.0,60.0,48783.0,into,0.0,0.0,0.0,0.0,0.0
48784,pp23,4.0,60.0,48784.0,the,0.0,0.0,0.0,0.0,0.0
48785,pp23,4.0,60.0,48785.0,"street."" I",199.0,271.0,2.0,2.0,312.0
48786,pp23,4.0,60.0,48786.0,hurried,196.0,196.0,1.0,1.0,196.0
48787,pp23,4.0,60.0,48787.0,to,119.0,119.0,1.0,2.0,119.0
48788,pp23,4.0,60.0,48788.0,the,0.0,0.0,0.0,0.0,0.0
48789,pp23,4.0,60.0,48789.0,window.,123.0,123.0,1.0,1.0,123.0
48790,pp23,4.0,60.0,48790.0,1,166.0,166.0,1.0,1.0,166.0
48791,pp23,4.0,60.0,48791.0,"enough,",0.0,0.0,0.0,0.0,0.0
48792,pp23,4.0,60.0,48792.0,there,105.0,105.0,1.0,1.0,105.0
48793,pp23,4.0,60.0,48793.0,he,0.0,0.0,0.0,0.0,0.0
48794,pp23,4.0,60.0,48794.0,"was,",146.0,146.0,1.0,1.0,146.0
48795,pp23,4.0,60.0,48795.0,tearing,157.0,157.0,1.0,1.0,157.0
48796,pp23,4.0,60.0,48796.0,down,0.0,0.0,0.0,0.0,0.0
48797,pp23,4.0,60.0,48797.0,the,102.0,102.0,1.0,1.0,102.0
48798,pp23,4.0,60.0,48798.0,"street,",0.0,0.0,0.0,0.0,0.0
48799,pp23,4.0,60.0,48799.0,"hatless,",232.0,613.0,3.0,3.0,674.0
48800,pp23,4.0,60.0,48800.0,and,0.0,0.0,0.0,0.0,0.0
48801,pp23,4.0,60.0,48801.0,gesticulating,152.0,257.0,2.0,2.0,288.0
48802,pp23,4.0,60.0,48802.0,as,109.0,109.0,1.0,1.0,109.0
48803,pp23,4.0,60.0,48803.0,he,140.0,140.0,1.0,1.0,140.0
48804,pp23,4.0,60.0,48804.0,went.,0.0,0.0,0.0,0.0,0.0
48805,pp23,4.0,60.0,48805.0,I,0.0,0.0,0.0,0.0,0.0
48806,pp23,4.0,60.0,48806.0,turned,210.0,376.0,2.0,2.0,410.0
48807,pp23,4.0,60.0,48807.0,to,0.0,0.0,0.0,0.0,0.0
48808,pp23,4.0,60.0,48808.0,Mary,129.0,129.0,1.0,1.0,129.0
48809,pp23,4.0,60.0,48809.0,with,0.0,0.0,0.0,0.0,0.0
48810,pp23,4.0,60.0,48810.0,a,151.0,151.0,1.0,1.0,151.0
48811,pp23,4.0,60.0,48811.0,gesture,110.0,110.0,1.0,1.0,110.0
48812,pp23,4.0,60.0,48812.0,of,0.0,0.0,0.0,0.0,0.0
48813,pp23,4.0,60.0,48813.0,despair.,227.0,227.0,1.0,1.0,227.0
48814,pp23,4.0,60.0,48814.0,"""He'll",112.0,112.0,1.0,2.0,112.0
48815,pp23,4.0,60.0,48815.0,be,0.0,0.0,0.0,0.0,0.0
48816,pp23,4.0,60.0,48816.0,stopped,175.0,175.0,1.0,1.0,175.0
48817,pp23,4.0,60.0,48817.0,by,0.0,0.0,0.0,0.0,0.0
48818,pp23,4.0,60.0,48818.0,a,0.0,0.0,0.0,0.0,0.0
48819,pp23,4.0,60.0,48819.0,policeman,221.0,221.0,1.0,1.0,221.0
48820,pp23,4.0,60.0,48820.0,in,0.0,0.0,0.0,0.0,0.0
48821,pp23,4.0,60.0,48821.0,another,247.0,247.0,1.0,1.0,247.0
48822,pp23,4.0,60.0,48822.0,minute.,85.0,85.0,1.0,1.0,85.0
48823,pp23,4.0,60.0,48823.0,There,0.0,0.0,0.0,0.0,0.0
48824,pp23,4.0,60.0,48824.0,he,149.0,149.0,1.0,1.0,149.0
48825,pp23,4.0,60.0,48825.0,"goes,",0.0,0.0,0.0,0.0,0.0
48826,pp23,4.0,60.0,48826.0,round,0.0,0.0,0.0,0.0,0.0
48827,pp23,4.0,60.0,48827.0,the,0.0,0.0,0.0,0.0,0.0
48828,pp23,4.0,60.0,48828.0,"corner!""",0.0,0.0,0.0,0.0,0.0
48829,pp23,4.0,61.0,48829.0,Our,176.0,176.0,1.0,1.0,176.0
48830,pp23,4.0,61.0,48830.0,eyes,162.0,162.0,1.0,1.0,162.0
48831,pp23,4.0,61.0,48831.0,"met,",0.0,0.0,0.0,0.0,0.0
48832,pp23,4.0,61.0,48832.0,and,0.0,0.0,0.0,0.0,0.0
48833,pp23,4.0,61.0,48833.0,we,144.0,144.0,1.0,1.0,144.0
48834,pp23,4.0,61.0,48834.0,stared,0.0,0.0,0.0,0.0,0.0
48835,pp23,4.0,61.0,48835.0,helplessly,179.0,179.0,1.0,1.0,179.0
48836,pp23,4.0,61.0,48836.0,at,0.0,0.0,0.0,0.0,0.0
48837,pp23,4.0,61.0,48837.0,one,153.0,236.0,2.0,2.0,261.0
48838,pp23,4.0,61.0,48838.0,another.,0.0,0.0,0.0,0.0,0.0
48839,pp23,4.0,61.0,48839.0,"""What",134.0,200.0,2.0,2.0,232.0
48840,pp23,4.0,61.0,48840.0,can,0.0,0.0,0.0,0.0,0.0
48841,pp23,4.0,61.0,48841.0,be,0.0,0.0,0.0,0.0,0.0
48842,pp23,4.0,61.0,48842.0,the,170.0,170.0,1.0,1.0,170.0
48843,pp23,4.0,61.0,48843.0,"matter?""",75.0,75.0,1.0,1.0,75.0
48844,pp23,4.0,61.0,48844.0,I,159.0,159.0,1.0,1.0,159.0
48845,pp23,4.0,61.0,48845.0,shook,116.0,116.0,1.0,1.0,116.0
48846,pp23,4.0,61.0,48846.0,my,0.0,0.0,0.0,0.0,0.0
48847,pp23,4.0,61.0,48847.0,head.,0.0,0.0,0.0,0.0,0.0
48848,pp23,4.0,61.0,48848.0,"""I",130.0,130.0,1.0,1.0,130.0
48849,pp23,4.0,61.0,48849.0,don't,235.0,235.0,1.0,1.0,235.0
48850,pp23,4.0,61.0,48850.0,know.,0.0,0.0,0.0,0.0,0.0
48851,pp23,4.0,61.0,48851.0,He,0.0,0.0,0.0,0.0,0.0
48852,pp23,4.0,61.0,48852.0,was,154.0,236.0,2.0,2.0,267.0
48853,pp23,4.0,61.0,48853.0,building,0.0,0.0,0.0,0.0,0.0
48854,pp23,4.0,61.0,48854.0,card,154.0,261.0,2.0,2.0,283.0
48855,pp23,4.0,61.0,48855.0,"houses,",0.0,0.0,0.0,0.0,0.0
48856,pp23,4.0,61.0,48856.0,when,139.0,139.0,1.0,1.0,139.0
48857,pp23,4.0,61.0,48857.0,suddenly,89.0,89.0,1.0,1.0,89.0
48858,pp23,4.0,61.0,48858.0,he,0.0,0.0,0.0,0.0,0.0
48859,pp23,4.0,61.0,48859.0,said,148.0,148.0,1.0,1.0,148.0
48860,pp23,4.0,61.0,48860.0,he,0.0,0.0,0.0,0.0,0.0
48861,pp23,4.0,61.0,48861.0,had,104.0,104.0,1.0,1.0,104.0
48862,pp23,4.0,61.0,48862.0,an,0.0,0.0,0.0,0.0,0.0
48863,pp23,4.0,61.0,48863.0,"idea,",139.0,139.0,1.0,1.0,139.0
48864,pp23,4.0,61.0,48864.0,and,0.0,0.0,0.0,0.0,0.0
48865,pp23,4.0,61.0,48865.0,rushed,125.0,233.0,2.0,2.0,267.0
48866,pp23,4.0,61.0,48866.0,off,0.0,0.0,0.0,0.0,0.0
48867,pp23,4.0,61.0,48867.0,as,0.0,0.0,0.0,0.0,0.0
48868,pp23,4.0,61.0,48868.0,you,0.0,0.0,0.0,0.0,0.0
48869,pp23,4.0,61.0,48869.0,"saw.""",214.0,214.0,1.0,1.0,214.0
48870,pp23,4.0,61.0,48870.0,"""Well,""",164.0,164.0,1.0,1.0,164.0
48871,pp23,4.0,61.0,48871.0,said,153.0,153.0,1.0,1.0,153.0
48872,pp23,4.0,61.0,48872.0,"Mary,",0.0,0.0,0.0,0.0,0.0
48873,pp23,4.0,61.0,48873.0,"""I",0.0,0.0,0.0,0.0,0.0
48874,pp23,4.0,61.0,48874.0,expect,137.0,137.0,1.0,1.0,137.0
48875,pp23,4.0,61.0,48875.0,he,0.0,0.0,0.0,0.0,0.0
48876,pp23,4.0,61.0,48876.0,will,0.0,0.0,0.0,0.0,0.0
48877,pp23,4.0,61.0,48877.0,be,0.0,0.0,0.0,0.0,0.0
48878,pp23,4.0,61.0,48878.0,back,0.0,0.0,0.0,0.0,0.0
48879,pp23,4.0,61.0,48879.0,before,0.0,0.0,0.0,0.0,0.0
48880,pp23,4.0,61.0,48880.0,"dinner.""",0.0,0.0,0.0,0.0,0.0
48881,pp23,4.0,61.0,48881.0,But,0.0,0.0,0.0,0.0,0.0
48882,pp23,4.0,61.0,48882.0,night,0.0,0.0,0.0,0.0,0.0
48883,pp23,4.0,61.0,48883.0,"fell,",0.0,0.0,0.0,0.0,0.0
48884,pp23,4.0,61.0,48884.0,and,0.0,0.0,0.0,0.0,0.0
48885,pp23,4.0,61.0,48885.0,Poirot,0.0,0.0,0.0,0.0,0.0
48886,pp23,4.0,61.0,48886.0,had,0.0,0.0,0.0,0.0,0.0
48887,pp23,4.0,61.0,48887.0,not,0.0,0.0,0.0,0.0,0.0
48888,pp23,4.0,61.0,48888.0,returned.,0.0,0.0,0.0,0.0,0.0
48889,pp23,4.0,63.0,48889.0,Poirot's,199.0,319.0,2.0,2.0,355.0
48890,pp23,4.0,63.0,48890.0,abrupt,133.0,133.0,1.0,1.0,133.0
48891,pp23,4.0,63.0,48891.0,departure,185.0,185.0,1.0,1.0,185.0
48892,pp23,4.0,63.0,48892.0,had,0.0,0.0,0.0,0.0,0.0
48893,pp23,4.0,63.0,48893.0,intrigued,177.0,177.0,1.0,1.0,177.0
48894,pp23,4.0,63.0,48894.0,us,0.0,0.0,0.0,0.0,0.0
48895,pp23,4.0,63.0,48895.0,all,153.0,153.0,1.0,1.0,153.0
48896,pp23,4.0,63.0,48896.0,greatly.,150.0,150.0,1.0,1.0,150.0
48897,pp23,4.0,63.0,48897.0,Sunday,206.0,206.0,1.0,1.0,206.0
48898,pp23,4.0,63.0,48898.0,morning,0.0,0.0,0.0,0.0,0.0
48899,pp23,4.0,63.0,48899.0,wore,148.0,148.0,1.0,1.0,148.0
48900,pp23,4.0,63.0,48900.0,"away,",109.0,109.0,1.0,1.0,109.0
48901,pp23,4.0,63.0,48901.0,and,307.0,307.0,1.0,1.0,307.0
48902,pp23,4.0,63.0,48902.0,still,173.0,173.0,1.0,2.0,173.0
48903,pp23,4.0,63.0,48903.0,he,0.0,0.0,0.0,0.0,0.0
48904,pp23,4.0,63.0,48904.0,did,188.0,188.0,1.0,1.0,188.0
48905,pp23,4.0,63.0,48905.0,not,0.0,0.0,0.0,0.0,0.0
48906,pp23,4.0,63.0,48906.0,reappear.,171.0,171.0,1.0,1.0,171.0
48907,pp23,4.0,63.0,48907.0,But,0.0,0.0,0.0,0.0,0.0
48908,pp23,4.0,63.0,48908.0,about,225.0,225.0,1.0,1.0,225.0
48909,pp23,4.0,63.0,48909.0,three,171.0,171.0,1.0,1.0,171.0
48910,pp23,4.0,63.0,48910.0,o'clock,158.0,158.0,1.0,1.0,158.0
48911,pp23,4.0,63.0,48911.0,a,0.0,0.0,0.0,0.0,0.0
48912,pp23,4.0,63.0,48912.0,ferocious,213.0,393.0,2.0,2.0,417.0
48913,pp23,4.0,63.0,48913.0,and,0.0,0.0,0.0,0.0,0.0
48914,pp23,4.0,63.0,48914.0,prolonged,282.0,282.0,1.0,1.0,282.0
48915,pp23,4.0,63.0,48915.0,hooting,143.0,332.0,2.0,2.0,369.0
48916,pp23,4.0,63.0,48916.0,outside,151.0,151.0,1.0,1.0,151.0
48917,pp23,4.0,63.0,48917.0,drove,229.0,229.0,1.0,1.0,229.0
48918,pp23,4.0,63.0,48918.0,us,119.0,119.0,1.0,1.0,119.0
48919,pp23,4.0,63.0,48919.0,to,0.0,0.0,0.0,0.0,0.0
48920,pp23,4.0,63.0,48920.0,the,0.0,0.0,0.0,0.0,0.0
48921,pp23,4.0,63.0,48921.0,"window,",158.0,158.0,1.0,1.0,158.0
48922,pp23,4.0,63.0,48922.0,to,0.0,0.0,0.0,0.0,0.0
48923,pp23,4.0,63.0,48923.0,see,197.0,286.0,2.0,2.0,307.0
48924,pp23,4.0,63.0,48924.0,Poirot,0.0,0.0,0.0,0.0,0.0
48925,pp23,4.0,63.0,48925.0,alighting,106.0,106.0,1.0,1.0,106.0
48926,pp23,4.0,63.0,48926.0,from,55.0,55.0,1.0,2.0,55.0
48927,pp23,4.0,63.0,48927.0,a,0.0,0.0,0.0,0.0,0.0
48928,pp23,4.0,63.0,48928.0,"car,",141.0,141.0,1.0,2.0,141.0
48929,pp23,4.0,63.0,48929.0,accompanied,138.0,500.0,2.0,2.0,540.0
48930,pp23,4.0,63.0,48930.0,by,231.0,231.0,1.0,1.0,231.0
48931,pp23,4.0,63.0,48931.0,Japp,0.0,0.0,0.0,0.0,0.0
48932,pp23,4.0,63.0,48932.0,and,154.0,154.0,1.0,1.0,154.0
48933,pp23,4.0,63.0,48933.0,Summerhaye.,210.0,210.0,1.0,1.0,210.0
48934,pp23,4.0,63.0,48934.0,The,227.0,227.0,1.0,1.0,227.0
48935,pp23,4.0,63.0,48935.0,little,163.0,163.0,1.0,1.0,163.0
48936,pp23,4.0,63.0,48936.0,man,0.0,0.0,0.0,0.0,0.0
48937,pp23,4.0,63.0,48937.0,was,152.0,152.0,1.0,1.0,152.0
48938,pp23,4.0,63.0,48938.0,transformed.,196.0,196.0,1.0,1.0,196.0
48939,pp23,4.0,63.0,48939.0,He,0.0,0.0,0.0,0.0,0.0
48940,pp23,4.0,63.0,48940.0,radiated,285.0,614.0,2.0,2.0,626.0
48941,pp23,4.0,63.0,48941.0,an,192.0,192.0,1.0,1.0,192.0
48942,pp23,4.0,63.0,48942.0,absurd,180.0,180.0,1.0,1.0,180.0
48943,pp23,4.0,63.0,48943.0,complacency.,118.0,118.0,1.0,2.0,118.0
48944,pp23,4.0,63.0,48944.0,He,96.0,96.0,1.0,1.0,96.0
48945,pp23,4.0,63.0,48945.0,bowed,252.0,252.0,1.0,1.0,252.0
48946,pp23,4.0,63.0,48946.0,with,179.0,179.0,1.0,1.0,179.0
48947,pp23,4.0,63.0,48947.0,exaggerated,150.0,150.0,1.0,1.0,150.0
48948,pp23,4.0,63.0,48948.0,respect,209.0,209.0,1.0,1.0,209.0
48949,pp23,4.0,63.0,48949.0,to,133.0,133.0,1.0,1.0,133.0
48950,pp23,4.0,63.0,48950.0,Mary,0.0,0.0,0.0,0.0,0.0
48951,pp23,4.0,63.0,48951.0,Cavendish.,185.0,185.0,1.0,1.0,185.0
48952,pp23,4.0,63.0,48952.0,"""Madame,",146.0,309.0,2.0,2.0,345.0
48953,pp23,4.0,63.0,48953.0,I,0.0,0.0,0.0,0.0,0.0
48954,pp23,4.0,63.0,48954.0,have,157.0,157.0,1.0,1.0,157.0
48955,pp23,4.0,63.0,48955.0,your,0.0,0.0,0.0,0.0,0.0
48956,pp23,4.0,63.0,48956.0,permission,154.0,154.0,1.0,1.0,154.0
48957,pp23,4.0,63.0,48957.0,to,0.0,0.0,0.0,0.0,0.0
48958,pp23,4.0,63.0,48958.0,hold,0.0,0.0,0.0,0.0,0.0
48959,pp23,4.0,63.0,48959.0,a,137.0,137.0,1.0,1.0,137.0
48960,pp23,4.0,63.0,48960.0,little,0.0,0.0,0.0,0.0,0.0
48961,pp23,4.0,63.0,48961.0,reunion,139.0,139.0,1.0,1.0,139.0
48962,pp23,4.0,63.0,48962.0,in,175.0,175.0,1.0,1.0,175.0
48963,pp23,4.0,63.0,48963.0,the,0.0,0.0,0.0,0.0,0.0
48964,pp23,4.0,63.0,48964.0,salon?,204.0,204.0,1.0,1.0,204.0
48965,pp23,4.0,63.0,48965.0,It,0.0,0.0,0.0,0.0,0.0
48966,pp23,4.0,63.0,48966.0,is,211.0,211.0,1.0,1.0,211.0
48967,pp23,4.0,63.0,48967.0,necessary,0.0,0.0,0.0,0.0,0.0
48968,pp23,4.0,63.0,48968.0,for,107.0,107.0,1.0,1.0,107.0
48969,pp23,4.0,63.0,48969.0,every,0.0,0.0,0.0,0.0,0.0
48970,pp23,4.0,63.0,48970.0,one,176.0,176.0,1.0,1.0,176.0
48971,pp23,4.0,63.0,48971.0,to,0.0,0.0,0.0,0.0,0.0
48972,pp23,4.0,63.0,48972.0,"attend.""",76.0,76.0,1.0,1.0,76.0
48973,pp23,4.0,64.0,48973.0,Mary,189.0,189.0,1.0,1.0,189.0
48974,pp23,4.0,64.0,48974.0,smiled,150.0,150.0,1.0,1.0,150.0
48975,pp23,4.0,64.0,48975.0,sadly.,0.0,0.0,0.0,0.0,0.0
48976,pp23,4.0,64.0,48976.0,"""You",148.0,148.0,1.0,1.0,148.0
48977,pp23,4.0,64.0,48977.0,"know,",0.0,0.0,0.0,0.0,0.0
48978,pp23,4.0,64.0,48978.0,Monsieur,182.0,182.0,1.0,1.0,182.0
48979,pp23,4.0,64.0,48979.0,"Poirot,",54.0,54.0,1.0,1.0,54.0
48980,pp23,4.0,64.0,48980.0,that,0.0,0.0,0.0,0.0,0.0
48981,pp23,4.0,64.0,48981.0,you,151.0,151.0,1.0,1.0,151.0
48982,pp23,4.0,64.0,48982.0,have,0.0,0.0,0.0,0.0,0.0
48983,pp23,4.0,64.0,48983.0,carte,151.0,151.0,1.0,1.0,151.0
48984,pp23,4.0,64.0,48984.0,blanche,154.0,154.0,1.0,1.0,154.0
48985,pp23,4.0,64.0,48985.0,in,0.0,0.0,0.0,0.0,0.0
48986,pp23,4.0,64.0,48986.0,every,135.0,277.0,2.0,2.0,311.0
48987,pp23,4.0,64.0,48987.0,"way.""",0.0,0.0,0.0,0.0,0.0
48988,pp23,4.0,64.0,48988.0,"""You",155.0,155.0,1.0,1.0,155.0
48989,pp23,4.0,64.0,48989.0,are,0.0,0.0,0.0,0.0,0.0
48990,pp23,4.0,64.0,48990.0,too,163.0,163.0,1.0,1.0,163.0
48991,pp23,4.0,64.0,48991.0,"amiable,",89.0,89.0,1.0,1.0,89.0
48992,pp23,4.0,64.0,48992.0,"madame.""",0.0,0.0,0.0,0.0,0.0
48993,pp23,4.0,64.0,48993.0,Still,133.0,133.0,1.0,1.0,133.0
48994,pp23,4.0,64.0,48994.0,"beaming,",212.0,212.0,1.0,1.0,212.0
48995,pp23,4.0,64.0,48995.0,Poirot,213.0,213.0,1.0,1.0,213.0
48996,pp23,4.0,64.0,48996.0,marshalled,226.0,226.0,1.0,1.0,226.0
48997,pp23,4.0,64.0,48997.0,us,77.0,77.0,1.0,1.0,77.0
48998,pp23,4.0,64.0,48998.0,all,125.0,125.0,1.0,1.0,125.0
48999,pp23,4.0,64.0,48999.0,into,129.0,129.0,1.0,1.0,129.0
49000,pp23,4.0,64.0,49000.0,the,0.0,0.0,0.0,0.0,0.0
49001,pp23,4.0,64.0,49001.0,"drawing-room,",127.0,127.0,1.0,1.0,127.0
